cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
2116	6	388.134	0	388.134	1.63887e+07	2	4	0	0	0	0	Urine_37_Top10_POS.mzXML:3317###Urine_37_Top10_POS.mzXML:3436###Urine_64_Top10_POS.mzXML:2986###Urine_64_Top10_POS.mzXML:3104###Urine_64_Top10_POS.mzXML:3228###Urine_64_Top10_POS.mzXML:3372###	 	G1,G2,	507.594166667	18.287307253	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2116	2	0
2117	2	388.253	0	388.253	2.66633e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1666###Urine_64_Top10_POS.mzXML:1536###	 	G1,G2,	278.005	0.301227488786	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2117	2	1
2120	3	391.118	0	391.118	4.3918e+06	2	1	0	0	0	0	Urine_37_Top10_POS.mzXML:2870###Urine_37_Top10_POS.mzXML:2998###Urine_64_Top10_POS.mzXML:2845###	 	G1,G2,	454.980333333	10.3532157484	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2120	2	1
2122	106	391.284	0	391.284	3.82626e+07	47	59	0	0	0	0	Urine_37_Top10_POS.mzXML:43###Urine_37_Top10_POS.mzXML:134###Urine_37_Top10_POS.mzXML:229###Urine_37_Top10_POS.mzXML:319###Urine_37_Top10_POS.mzXML:411###Urine_37_Top10_POS.mzXML:503###Urine_37_Top10_POS.mzXML:599###Urine_37_Top10_POS.mzXML:689###Urine_37_Top10_POS.mzXML:780###Urine_37_Top10_POS.mzXML:870###Urine_37_Top10_POS.mzXML:961###Urine_37_Top10_POS.mzXML:1051###Urine_37_Top10_POS.mzXML:1140###Urine_37_Top10_POS.mzXML:1227###Urine_37_Top10_POS.mzXML:1330###Urine_37_Top10_POS.mzXML:3421###Urine_37_Top10_POS.mzXML:4550###Urine_37_Top10_POS.mzXML:4759###Urine_37_Top10_POS.mzXML:4874###Urine_37_Top10_POS.mzXML:4982###Urine_37_Top10_POS.mzXML:5089###Urine_37_Top10_POS.mzXML:5192###Urine_37_Top10_POS.mzXML:5304###Urine_37_Top10_POS.mzXML:5414###Urine_37_Top10_POS.mzXML:5517###Urine_37_Top10_POS.mzXML:5619###Urine_37_Top10_POS.mzXML:5733###Urine_37_Top10_POS.mzXML:5850###Urine_37_Top10_POS.mzXML:5958###Urine_37_Top10_POS.mzXML:6089###Urine_37_Top10_POS.mzXML:6205###Urine_37_Top10_POS.mzXML:6319###Urine_37_Top10_POS.mzXML:6425###Urine_37_Top10_POS.mzXML:6539###Urine_37_Top10_POS.mzXML:6635###Urine_37_Top10_POS.mzXML:6742###Urine_37_Top10_POS.mzXML:6840###Urine_37_Top10_POS.mzXML:6935###Urine_37_Top10_POS.mzXML:7022###Urine_37_Top10_POS.mzXML:7109###Urine_37_Top10_POS.mzXML:7403###Urine_37_Top10_POS.mzXML:7491###Urine_37_Top10_POS.mzXML:7578###Urine_37_Top10_POS.mzXML:7658###Urine_37_Top10_POS.mzXML:8490###Urine_37_Top10_POS.mzXML:8589###Urine_37_Top10_POS.mzXML:8684###Urine_64_Top10_POS.mzXML:25###Urine_64_Top10_POS.mzXML:114###Urine_64_Top10_POS.mzXML:195###Urine_64_Top10_POS.mzXML:282###Urine_64_Top10_POS.mzXML:367###Urine_64_Top10_POS.mzXML:450###Urine_64_Top10_POS.mzXML:528###Urine_64_Top10_POS.mzXML:610###Urine_64_Top10_POS.mzXML:692###Urine_64_Top10_POS.mzXML:770###Urine_64_Top10_POS.mzXML:851###Urine_64_Top10_POS.mzXML:928###Urine_64_Top10_POS.mzXML:1006###Urine_64_Top10_POS.mzXML:1087###Urine_64_Top10_POS.mzXML:1182###Urine_64_Top10_POS.mzXML:1288###Urine_64_Top10_POS.mzXML:1416###Urine_64_Top10_POS.mzXML:2121###Urine_64_Top10_POS.mzXML:2284###Urine_64_Top10_POS.mzXML:2404###Urine_64_Top10_POS.mzXML:3494###Urine_64_Top10_POS.mzXML:4041###Urine_64_Top10_POS.mzXML:4208###Urine_64_Top10_POS.mzXML:4321###Urine_64_Top10_POS.mzXML:4427###Urine_64_Top10_POS.mzXML:4538###Urine_64_Top10_POS.mzXML:4639###Urine_64_Top10_POS.mzXML:4740###Urine_64_Top10_POS.mzXML:4829###Urine_64_Top10_POS.mzXML:4922###Urine_64_Top10_POS.mzXML:5018###Urine_64_Top10_POS.mzXML:5115###Urine_64_Top10_POS.mzXML:5207###Urine_64_Top10_POS.mzXML:5296###Urine_64_Top10_POS.mzXML:5390###Urine_64_Top10_POS.mzXML:5492###Urine_64_Top10_POS.mzXML:5592###Urine_64_Top10_POS.mzXML:5686###Urine_64_Top10_POS.mzXML:5781###Urine_64_Top10_POS.mzXML:5875###Urine_64_Top10_POS.mzXML:5966###Urine_64_Top10_POS.mzXML:6055###Urine_64_Top10_POS.mzXML:6138###Urine_64_Top10_POS.mzXML:6219###Urine_64_Top10_POS.mzXML:6299###Urine_64_Top10_POS.mzXML:6379###Urine_64_Top10_POS.mzXML:6463###Urine_64_Top10_POS.mzXML:6542###Urine_64_Top10_POS.mzXML:6631###Urine_64_Top10_POS.mzXML:6722###Urine_64_Top10_POS.mzXML:6912###Urine_64_Top10_POS.mzXML:6993###Urine_64_Top10_POS.mzXML:7081###Urine_64_Top10_POS.mzXML:7166###Urine_64_Top10_POS.mzXML:7263###Urine_64_Top10_POS.mzXML:7914###Urine_64_Top10_POS.mzXML:8006###Urine_64_Top10_POS.mzXML:8094###Urine_64_Top10_POS.mzXML:8183###	 	G1,G2,	676.110475377	413.689453956	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2122	2	0
2123	2	392.179	0	392.179	1.21872e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1566###Urine_37_Top10_POS.mzXML:3386###	 	G1,	387.304	175.716035125	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2123	1	0
2124	2	393.042	0	393.042	1.40338e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:4144###Urine_64_Top10_POS.mzXML:3918###	 	G1,G2,	611.4215	3.38916280223	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2124	2	1
2125	2	393.214	0	393.214	4.64035e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1726###Urine_37_Top10_POS.mzXML:1803###	 	G1,	291.7945	7.68695781828	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2125	1	0
2129	4	396.068	0	396.068	3.07098e+06	4	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1315###Urine_37_Top10_POS.mzXML:1421###Urine_37_Top10_POS.mzXML:1532###Urine_37_Top10_POS.mzXML:1646###	 	G1,	250.09975	21.1126384325	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2129	1	0
2136	2	399.145	0	399.145	1.38427e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:4442###Urine_64_Top10_POS.mzXML:4249###	 	G1,G2,	655.557	1.44532626075	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2136	2	1
2138	2	400.254	0	400.254	1.96797e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1513###Urine_37_Top10_POS.mzXML:1620###	 	G1,	263.1535	11.1814795309	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2138	1	1
2139	4	402.88	0	402.88	2.44904e+06	2	2	0	0	0	0	Urine_37_Top10_POS.mzXML:8071###Urine_37_Top10_POS.mzXML:8160###Urine_64_Top10_POS.mzXML:7555###Urine_64_Top10_POS.mzXML:7643###	 	G1,G2,	1255.9225	9.15092845927	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2139	2	1
2140	4	403.171	0	403.171	1.19213e+07	2	2	0	0	0	0	Urine_37_Top10_POS.mzXML:3329###Urine_37_Top10_POS.mzXML:3447###Urine_64_Top10_POS.mzXML:3133###Urine_64_Top10_POS.mzXML:3249###	 	G1,G2,	510.2245	9.30036158795	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2140	2	1
2141	2	404.19	0	404.19	1.08381e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1527###Urine_64_Top10_POS.mzXML:1415###	 	G1,G2,	258.7175	2.14748329446	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2141	2	0
2143	2	406.207	0	406.207	1.02616e+06	0	2	0	0	0	0	Urine_64_Top10_POS.mzXML:1392###Urine_64_Top10_POS.mzXML:1497###	 	G2,	264.682	11.1383460173	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2143	1	1
2146	2	410.08	0	410.08	969174	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1260###Urine_37_Top10_POS.mzXML:1364###	 	G1,	225.2915	11.1447099783	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2146	1	0
2147	2	411.17	0	411.17	1.67484e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3274###Urine_64_Top10_POS.mzXML:3111###	 	G1,G2,	497.45	0.762261110119	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2147	2	1
2150	2	413.78	0	413.78	699947	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:8762###Urine_64_Top10_POS.mzXML:8256###	 	G1,G2,	1372.895	5.15480843485	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2150	2	0
2152	18	414.74	0	414.74	1.0077e+07	18	0	0	0	0	0	Urine_37_Top10_POS.mzXML:26###Urine_37_Top10_POS.mzXML:121###Urine_37_Top10_POS.mzXML:212###Urine_37_Top10_POS.mzXML:303###Urine_37_Top10_POS.mzXML:396###Urine_37_Top10_POS.mzXML:489###Urine_37_Top10_POS.mzXML:584###Urine_37_Top10_POS.mzXML:675###Urine_37_Top10_POS.mzXML:767###Urine_37_Top10_POS.mzXML:858###Urine_37_Top10_POS.mzXML:949###Urine_37_Top10_POS.mzXML:8376###Urine_37_Top10_POS.mzXML:8470###Urine_37_Top10_POS.mzXML:8569###Urine_37_Top10_POS.mzXML:8673###Urine_37_Top10_POS.mzXML:8811###Urine_37_Top10_POS.mzXML:8956###Urine_37_Top10_POS.mzXML:9108###	 	G1,	581.795936111	643.373620368	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2152	1	1
2154	2	416.22	0	416.22	4.71349e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1661###Urine_37_Top10_POS.mzXML:1745###	 	G1,	282.9745	8.47750319965	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2154	1	1
2155	2	416.318	0	416.318	771185	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1268###Urine_64_Top10_POS.mzXML:1154###	 	G1,G2,	219.3005	0.999141881817	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2155	2	1
2157	3	417.2	0	417.2	3.31095e+06	3	0	0	0	0	0	Urine_37_Top10_POS.mzXML:2772###Urine_37_Top10_POS.mzXML:3041###Urine_37_Top10_POS.mzXML:3160###	 	G1,	459.294	26.6001043795	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2157	1	1
2158	2	418.159	0	418.159	1.08449e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:4453###Urine_64_Top10_POS.mzXML:4262###	 	G1,G2,	657.3135	1.66523646969	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2158	2	0
2159	3	420.125	0	420.125	1.13741e+06	2	1	0	0	0	0	Urine_37_Top10_POS.mzXML:4620###Urine_37_Top10_POS.mzXML:4740###Urine_64_Top10_POS.mzXML:4516###	 	G1,G2,	691.334333333	9.68006143231	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2159	2	0
2165	2	421.192	0	421.192	2.05967e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3993###Urine_64_Top10_POS.mzXML:3788###	 	G1,G2,	591.841	1.48633845405	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2165	2	1
2166	3	423.162	0	423.162	3.55181e+06	2	1	0	0	0	0	Urine_37_Top10_POS.mzXML:2889###Urine_37_Top10_POS.mzXML:3006###Urine_64_Top10_POS.mzXML:2803###	 	G1,G2,	454.370666667	8.07858758282	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2166	2	1
2169	4	424.219	0	424.219	4.24063e+06	3	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1787###Urine_37_Top10_POS.mzXML:1910###Urine_37_Top10_POS.mzXML:2904###Urine_64_Top10_POS.mzXML:1636###	 	G1,G2,	336.86925	74.3816753615	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2169	2	1
2170	3	424.86	0	424.86	1.30825e+06	1	2	0	0	0	0	Urine_37_Top10_POS.mzXML:8083###Urine_64_Top10_POS.mzXML:7568###Urine_64_Top10_POS.mzXML:7655###	 	G1,G2,	1255.04666667	8.36866974694	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2170	2	1
2171	3	426.151	0	426.151	9.32759e+06	3	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1254###Urine_37_Top10_POS.mzXML:1293###Urine_37_Top10_POS.mzXML:1356###	 	G1,	223.629666667	7.81695403168	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2171	1	0
2179	2	432.28	0	432.28	1.42934e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1614###Urine_64_Top10_POS.mzXML:1512###	 	G1,G2,	272.425	3.28380389183	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2179	2	1
2184	2	437.15	0	437.15	1.25568e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1290###Urine_37_Top10_POS.mzXML:1471###	 	G1,	235.571	19.3238141163	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2184	1	1
2186	2	438.79	0	438.79	929850	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:8397###Urine_37_Top10_POS.mzXML:8496###	 	G1,	1318.365	11.2783531599	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2186	1	1
2187	6	439.159	0	439.159	4.91699e+07	6	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1283###Urine_37_Top10_POS.mzXML:1307###Urine_37_Top10_POS.mzXML:1388###Urine_37_Top10_POS.mzXML:1499###Urine_37_Top10_POS.mzXML:1610###Urine_37_Top10_POS.mzXML:1913###	 	G1,	252.951	34.5010749572	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2187	1	1
2188	2	439.15	0	439.15	1.54125e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3187###Urine_64_Top10_POS.mzXML:3056###	 	G1,G2,	487.881	3.25410540702	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2188	2	1
2192	5	441.161	0	441.161	6.356e+07	3	2	0	0	0	0	Urine_37_Top10_POS.mzXML:3177###Urine_37_Top10_POS.mzXML:3302###Urine_37_Top10_POS.mzXML:3427###Urine_64_Top10_POS.mzXML:2973###Urine_64_Top10_POS.mzXML:3086###	 	G1,G2,	495.0406	14.9487016928	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2192	2	1
2193	4	442.21	0	442.21	7.60196e+06	4	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1308###Urine_37_Top10_POS.mzXML:1321###Urine_37_Top10_POS.mzXML:1384###Urine_37_Top10_POS.mzXML:1410###	 	G1,	231.90825	7.42356847592	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2193	1	0
2198	3	446.85	0	446.85	1.34198e+06	1	2	0	0	0	0	Urine_37_Top10_POS.mzXML:8085###Urine_64_Top10_POS.mzXML:7571###Urine_64_Top10_POS.mzXML:7659###	 	G1,G2,	1255.54666667	8.46654789943	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2198	2	1
2199	4	447.107	0	447.107	3.41468e+06	1	3	0	0	0	0	Urine_37_Top10_POS.mzXML:4030###Urine_64_Top10_POS.mzXML:3734###Urine_64_Top10_POS.mzXML:3849###Urine_64_Top10_POS.mzXML:3959###	 	G1,G2,	598.86375	13.0255463705	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2199	2	1
2201	2	448.306	0	448.306	1.57451e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1447###Urine_64_Top10_POS.mzXML:1304###	 	G1,G2,	244.6925	1.41633488272	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2201	2	1
2204	4	453.125	0	453.125	4.20694e+06	2	2	0	0	0	0	Urine_37_Top10_POS.mzXML:4495###Urine_37_Top10_POS.mzXML:4611###Urine_64_Top10_POS.mzXML:4291###Urine_64_Top10_POS.mzXML:4400###	 	G1,G2,	670.6875	9.43842898298	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2204	2	1
2209	2	455.16	0	455.16	1.69721e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1436###Urine_37_Top10_POS.mzXML:1543###	 	G1,	251.8015	10.9778327779	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2209	1	1
2214	2	458.223	0	458.223	663989	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:5754###Urine_37_Top10_POS.mzXML:5879###	 	G1,	858.6305	12.612663656	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2214	1	0
2219	2	462.2	0	462.2	1.6438e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1678###Urine_64_Top10_POS.mzXML:1537###	 	G1,G2,	278.9625	0.850649457767	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2219	2	0
2223	2	464.191	0	464.191	1.4215e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1604###Urine_64_Top10_POS.mzXML:1455###	 	G1,G2,	267.4285	1.64119483913	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2223	2	0
2224	3	464.88	0	464.88	965541	1	2	0	0	0	0	Urine_37_Top10_POS.mzXML:8093###Urine_64_Top10_POS.mzXML:7577###Urine_64_Top10_POS.mzXML:7668###	 	G1,G2,	1257.08	8.51924879317	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2224	2	1
2228	2	471.2	0	471.2	1.1139e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3419###Urine_64_Top10_POS.mzXML:3202###	 	G1,G2,	513.1475	4.05950003079	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2228	2	1
2231	2	476.237	0	476.237	1.24502e+06	0	2	0	0	0	0	Urine_64_Top10_POS.mzXML:1480###Urine_64_Top10_POS.mzXML:1535###	 	G2,	274.0255	5.72968624795	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2231	1	0
2233	16	476.74	0	476.74	7.99389e+06	16	0	0	0	0	0	Urine_37_Top10_POS.mzXML:32###Urine_37_Top10_POS.mzXML:125###Urine_37_Top10_POS.mzXML:215###Urine_37_Top10_POS.mzXML:306###Urine_37_Top10_POS.mzXML:400###Urine_37_Top10_POS.mzXML:492###Urine_37_Top10_POS.mzXML:588###Urine_37_Top10_POS.mzXML:679###Urine_37_Top10_POS.mzXML:771###Urine_37_Top10_POS.mzXML:880###Urine_37_Top10_POS.mzXML:8474###Urine_37_Top10_POS.mzXML:8578###Urine_37_Top10_POS.mzXML:8675###Urine_37_Top10_POS.mzXML:8801###Urine_37_Top10_POS.mzXML:8991###Urine_37_Top10_POS.mzXML:9070###	 	G1,	563.173263125	649.096591634	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2233	1	1
2238	6	484.153	0	484.153	1.78602e+07	6	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1383###Urine_37_Top10_POS.mzXML:1489###Urine_37_Top10_POS.mzXML:1492###Urine_37_Top10_POS.mzXML:1601###Urine_37_Top10_POS.mzXML:1720###Urine_37_Top10_POS.mzXML:1869###	 	G1,	266.679	25.7546758162	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2238	1	0
2239	2	484.16	0	484.16	1.57488e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3420###Urine_64_Top10_POS.mzXML:3187###	 	G1,G2,	512.2455	5.53593898991	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2239	2	0
2243	3	486.854	0	486.854	1.30621e+06	1	2	0	0	0	0	Urine_37_Top10_POS.mzXML:8096###Urine_64_Top10_POS.mzXML:7580###Urine_64_Top10_POS.mzXML:7609###	 	G1,G2,	1254.22	2.78673644251	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2243	2	1
2244	2	487.213	0	487.213	819928	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:5660###Urine_64_Top10_POS.mzXML:5419###	 	G1,G2,	839.9975	5.41431662355	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2244	2	1
2245	2	492.144	0	492.144	6.7602e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1722###Urine_37_Top10_POS.mzXML:1843###	 	G1,	294.378	12.0646559006	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2245	1	0
2248	2	493.176	0	493.176	1.80022e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:3343###Urine_64_Top10_POS.mzXML:3137###	 	G1,G2,	503.527	3.20177950521	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2248	2	1
2255	2	504.21	0	504.21	1.82758e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1881###Urine_37_Top10_POS.mzXML:3011###	 	G1,	385.1795	108.903636691	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2255	1	0
2259	2	514.09	0	514.09	1.84491e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1448###Urine_37_Top10_POS.mzXML:1564###	 	G1,	254.3055	11.976267553	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2259	1	0
2260	2	514.7	0	514.7	730830	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:8408###Urine_37_Top10_POS.mzXML:8505###	 	G1,	1320.035	10.8965154981	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2260	1	1
2262	2	516.097	0	516.097	4.12666e+06	2	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1444###Urine_37_Top10_POS.mzXML:1459###	 	G1,	246.383	1.57260548136	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2262	1	0
2264	2	520.331	0	520.331	1.1308e+06	1	1	0	0	0	0	Urine_37_Top10_POS.mzXML:1617###Urine_64_Top10_POS.mzXML:1460###	 	G1,G2,	268.7445	2.51800724781	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2264	2	1
2265	3	522.154	0	522.154	2.51314e+06	3	0	0	0	0	0	Urine_37_Top10_POS.mzXML:1524###Urine_37_Top10_POS.mzXML:1634###Urine_37_Top10_POS.mzXML:1924###	 	G1,	281.428	29.6900500673	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2265	1	0
2266	3	526.179	0	526.179	5.09921e+06	1	2	0	0	0	0	Urine_37_Top10_POS.mzXML:3353###Urine_64_Top10_POS.mzXML:3153###Urine_64_Top10_POS.mzXML:3276###	 	G1,G2,	510.291666667	8.67662989492	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=0a4d1b0c25d14ce887c3aaa3587cf383&view=cluster_details&protein=2266	2	0
